,FIPS,Countyname,ST_Name,Black,Med_HH_Inc,ICU_Capacity,State_Test,Hisp,Population_Density,AVG_VENTILATOR_USAGE,Asian,Poverty,Deaths,Confirmed,Over_65,Population,KMeans_Cluster,Hierarchical_cluster,DBSCAN_cluster,MeanShift_cluster
2772,48501,Yoakum,Texas,0.006289308176100629,113.141222484404,0.0,21840056,0.9493545183714002,2.037923188522791e-06,1.0,0.0006620324395895398,0.15160542866600465,27,868,0.1640185369083085,6042.0,0,1,5,1
2773,48503,Young,Texas,0.022624164278892068,81.83566603096621,0.0,21840056,0.20093123209169053,4.8549606844023874e-06,1.5,0.0028653295128939827,0.14356494746895893,44,2140,0.2197349570200573,16752.0,0,1,5,1
2776,49001,Beaver,Utah,0.0,77.1016880523869,0.0,3139070,0.1327659574468085,5.386934931309425e-07,0.0,0.003234042553191489,0.10025531914893616,0,0,0.1571063829787234,5875.0,1,0,0,0
2777,49003,Box Elder,Utah,0.006792320964465896,86.89211264852491,0.0,3139070,0.11123244589075502,1.4713821602474864e-06,1.5,0.009216589861751152,0.09057155961299057,0,0,0.1494529014785856,45787.0,1,0,0,0
2778,49005,Cache,Utah,0.009063146488030737,82.4311305343405,0.00013791744655698943,3139070,0.13117919416806226,1.8601606830502426e-05,1.5,0.02497290907299773,0.1600137917446557,0,0,0.11170328046497882,101510.0,1,0,0,0
2779,49007,Carbon,Utah,0.004524172760271451,71.428770891219,0.00031563996001893836,3139070,0.14203798200852227,2.92684197602192e-06,2.0,0.000526066600031564,0.17123467831027409,0,0,0.17933610395076016,19009.0,1,0,0,0
2781,49011,Davis,Utah,0.016108082905005608,116.320632216808,9.409729766305649e-05,3139070,0.12372103005880025,9.349730376356099e-05,1.4,0.022298945000129515,0.07158161169639983,160,36633,0.12491257673819647,270237.0,1,0,0,0
2782,49013,Duchesne,Utah,0.0052076797590663824,88.27578503511542,0.00025097251850922326,3139070,0.1035261638850546,1.1000211831387151e-06,2.0,0.0067135148701217215,0.17486510227130128,0,0,0.14393273936503953,15938.0,1,0,0,0
2784,49017,Garfield,Utah,0.0006891798759476222,76.1857555744824,0.0,3139070,0.07029634734665748,2.0092505840240524e-07,0.0,0.0009189065012634962,0.10567424764530207,0,0,0.24994256834367104,4353.0,1,0,0,0
2785,49019,Grand,Utah,0.0035063906797873547,71.9858700660421,0.0,3139070,0.11243072050672999,5.590771051496663e-07,2.0,0.017531953398936772,0.13279040832485012,0,0,0.19273837801153715,8841.0,1,0,0,0
2786,49021,Iron,Utah,0.006615675954846167,72.3349296993898,0.00014756154546125282,3139070,0.10976119623226188,2.95957731862512e-06,2.0,0.01000959150045498,0.17247485305329432,0,0,0.15801382159809155,40661.0,1,0,0,0
2787,49023,Juab,Utah,0.0027822364901016585,85.8170089778138,0.0,3139070,0.06313536650615302,6.262750808145435e-07,1.0,0.0,0.11449973247726054,0,0,0.14135901551631888,9345.0,1,0,0,0
2788,49025,Kane,Utah,0.0001587301587301587,65.6846455648483,0.0,3139070,0.05555555555555555,3.7405670792720225e-07,1.0,0.0038095238095238095,0.1138095238095238,0,0,0.26761904761904765,6300.0,1,0,0,0
2789,49027,Millard,Utah,0.0019016571583808746,86.90467879532541,0.0,3139070,0.15050258082042922,3.753448997515764e-07,0.0,0.013402155211446163,0.13963596848682422,0,0,0.19451236077152947,11043.0,1,0,0,0
2794,49037,San Juan,Utah,0.001620174697097774,63.3808519847531,0.00014088475626937162,3139070,0.06128486897717667,4.325935616119119e-07,1.0,0.0054240631163708095,0.2321076359537898,37,1861,0.14792899408284024,14196.0,1,0,0,0
2795,49039,Sanpete,Utah,0.009195893926432849,75.1706901607071,0.0,3139070,0.12207014542343884,3.362130182202476e-06,1.5,0.013088109495295123,0.15821214713430282,0,0,0.17446535500427715,23380.0,1,0,0,0
2796,49041,Sevier,Utah,0.0067110602434710225,76.51247539129591,0.0,3139070,0.05722609509936531,2.34928540777393e-06,1.0,0.0005202372281760484,0.1347414420975965,0,0,0.17698470502549166,19222.0,1,0,0,0
2797,49043,Summit,Utah,0.010272569717976998,143.753926920875,0.00012604380022057662,3139070,0.1482590200094533,3.7218182741340575e-06,1.0,0.02281392783992437,0.06201354970852371,11,5386,0.15295415156766975,31735.0,1,0,0,0
2798,49045,Tooele,Utah,0.005460516266992515,104.106337526703,7.637085688101421e-05,3139070,0.1590804948831526,1.6056693859514498e-06,2.0,0.009909118680311592,0.07310600274935085,41,6974,0.11409806018023523,52376.0,1,0,0,0
2799,49047,Uintah,Utah,0.005095314448601461,91.12411164323306,0.0002850525565651167,3139070,0.10824870835560306,1.4047095778546888e-06,2.0,0.005879208979155532,0.1396757527169072,0,0,0.13083912346338855,28065.0,1,0,0,0
2801,49051,Wasatch,Utah,0.002383979656706929,118.91205093478202,0.0,3139070,0.22420004238186056,3.5026989911982766e-06,0.0,0.019495655859292218,0.09000847637211272,21,4519,0.1856855265946175,18876.0,1,0,0,0
2802,49053,Washington,Utah,0.008858913000721171,83.54951759958671,0.0002622434930833278,3139070,0.14229987543434078,1.2253572918942806e-05,5.0,0.010702812561463321,0.13595686094538778,0,0,0.28384580082606703,122024.0,1,0,0,0
2804,49057,Weber,Utah,0.012239102795601049,93.8886639393474,0.00014841272589653654,3139070,0.22835276715527436,6.678298030858798e-05,3.0,0.014005214233769832,0.08730131246320601,0,0,0.1421002379550705,202139.0,1,0,0,0
2805,50001,Addison,Vermont,0.012722138232022137,111.056427799203,0.0,1405708,0.02430327751946829,8.659544475752487e-06,1.0,0.018427132954902014,0.07673217902273441,8,939,0.2018141883218758,35057.0,1,0,0,0
2806,50003,Bennington,Vermont,0.0056407042333770155,90.6572216933181,0.0002279072417526067,1405708,0.02042618654207737,1.0683469735311279e-05,3.0,0.010255825878867302,0.09683208933963876,10,1742,0.22927468520312236,35102.0,1,0,0,0
2807,50005,Caledonia,Vermont,0.008128704487722271,81.5887563939135,0.0001354784081287045,1405708,0.016359017781541068,8.830259932617512e-06,2.0,0.004199830651989839,0.12060965283657915,5,813,0.2049788314987299,29525.0,1,0,0,0
2808,50007,Chittenden,Vermont,0.030007277085741194,118.837235570329,0.0002996447069902829,1405708,0.0272034587560464,4.450881134132509e-05,15.0,0.046437795185708376,0.1147496539817074,98,6665,0.16984860807899205,140166.0,1,0,4,3
2810,50011,Franklin,Vermont,0.005663693769936853,105.666984009165,0.0002603997135603151,1405708,0.016795781524640323,1.2917484953091748e-05,3.0,0.005880693531237115,0.10196818783499338,37,1801,0.16585291756179069,46083.0,1,0,0,0
2812,50015,Lamoille,Vermont,0.009129213483146069,103.27562002807699,0.0,1405708,0.01879543952412425,1.0212690114769233e-05,2.0,0.00846827495042961,0.09215961665565102,2,741,0.1749834765366821,24208.0,1,0,0,0
2813,50017,Orange,Vermont,0.007081651441116069,98.3089409904313,0.0,1405708,0.013667587281354013,8.152032698462538e-06,2.0,0.0023369449755683024,0.09390269810919906,3,593,0.20982933220026911,28242.0,1,0,0,0
2814,50019,Orleans,Vermont,0.005804055099829748,79.3377761283139,0.00019346850332765825,1405708,0.015670948769540314,6.958300305831163e-06,2.0,0.002979414951245937,0.128966104318217,8,1025,0.23011143785791674,25844.0,1,0,0,0
2815,50021,Rutland,Vermont,0.008179826340988395,90.586223032611,0.00014606832751764992,1405708,0.014022559441694392,1.3207803303388695e-05,2.0,0.01090643512131786,0.09791446887933132,15,1883,0.20363547837377266,61615.0,1,0,0,0
2816,50023,Washington,Vermont,0.008771929824561403,101.319929646782,0.0002485972015057888,1405708,0.020154130264933588,1.6037632700833385e-05,1.5,0.008576603451949712,0.08297819447403935,15,1663,0.19674692804886712,56316.0,1,0,0,0
2817,50025,Windham,Vermont,0.011185896668183669,83.88330401949241,0.0,1405708,0.023928716855493543,1.0799113824754533e-05,0.6666666666666666,0.010347553234808021,0.11439794965148865,14,1157,0.22462813480562407,41749.0,1,0,0,0
2818,50027,Windsor,Vermont,0.007207897666100985,98.40898455779129,0.0,1405708,0.016952245396981806,1.1358563089281493e-05,1.3333333333333333,0.008795459936862466,0.09133045017426687,12,1232,0.22913815441324065,54801.0,1,0,0,0
2819,51001,Accomack,Virginia,0.2602281283989179,62.0745870496618,0.00027888557324929583,0,0.08168558440471875,1.882659260864034e-05,3.0,0.007390467691106339,0.14571771202275707,39,2735,0.2070446495802772,35857.0,2,2,1,2
2820,51003,Albemarle,Virginia,0.12114353782013106,107.623076715799,0.0003097081596188207,0,0.07385348421679573,2.7671987277930158e-05,2.6666666666666665,0.066039309112567,0.08197736748064324,82,5393,0.2303752233472305,83950.0,1,0,0,0
2821,51005,Alleghany,Virginia,0.05474770072085508,64.2302821265932,0.0006214267959234402,0,0.013982102908277404,8.611698745837029e-06,2.0,0.0009942828734775043,0.10439970171513796,48,1283,0.2241486452895849,16092.0,1,0,0,0
2825,51013,Arlington,Virginia,0.13454078389143326,161.772789738891,0.00022055866211710367,0,0.2359653333679308,0.0013818642938254095,11.0,0.15454675194934936,0.11530028413145295,249,14536,0.15870493143220415,154154.0,1,0,4,3
2826,51015,Augusta,Virginia,0.0448962487717473,84.49112123090191,0.00020230044506097916,0,0.03060516733136813,1.6986805999692813e-05,5.0,0.006647014623432172,0.07600716721576788,69,5553,0.2220680885497948,69204.0,1,0,0,0
2827,51017,Bath,Virginia,0.028583992963940194,67.0124760852577,0.0,0,0.03496042216358839,2.0342931928667286e-06,1.0,0.003298153034300792,0.08927000879507475,10,255,0.2121811785400176,4548.0,1,0,0,0
2828,51019,Bedford,Virginia,0.0837285974215822,86.4959176524481,0.0,0,0.0267483632178903,2.0193967415241768e-05,2.0,0.014073993437320187,0.10522059623967778,98,6132,0.2541561046918495,64303.0,1,0,0,0
2832,51027,Buchanan,Virginia,0.02540944643705977,43.054619924011796,0.00012964003284214164,0,0.004580614493755672,1.1205730295431443e-05,2.0,0.009723002463160624,0.18720020742405252,36,1366,0.20176310444665316,23141.0,1,0,0,0
2839,51041,Chesterfield,Virginia,0.2864786366786829,111.286411037159,0.0003379070404634512,0,0.11129976859916314,0.0001523782270390684,11.0,0.04315937320077598,0.08413675752786161,404,25916,0.18168816261868004,272687.0,0,0,3,5
2842,51047,Culpeper,Virginia,0.17147560030983733,105.002559887904,0.00014523625096824166,0,0.13255228505034858,2.549312996748395e-05,3.0,0.020502517428350117,0.11398625096824168,57,4373,0.19030790085205268,41312.0,1,0,0,0
2844,51051,Dickenson,Virginia,0.005240501590866554,40.3276656516936,0.0,0,0.008359847775906171,1.1769679154038413e-05,1.0,0.0011229646266142617,0.2077484559236384,15,911,0.1971426788945037,16029.0,1,0,0,0
2845,51053,Dinwiddie,Virginia,0.3597824792601119,81.3047344453127,0.0,0,0.03933632358194737,1.2182143030827213e-05,0.0,0.01000277854959711,0.11836621283689913,42,2017,0.19386337474695356,25193.0,2,2,1,2
2846,51057,Essex,Virginia,0.4073375459775535,69.9981137668077,0.0006601905121192116,0,0.037347920399886825,9.682179593839996e-06,2.0,0.006413279260586626,0.16476468923889465,8,722,0.23040648872960484,10603.0,2,2,1,2
2847,51059,Fairfax,Virginia,0.1523365940012867,168.185982592762,0.0003209741917126987,0,0.26232982410894623,0.00042014113076446,6.375,0.3062346083063636,0.09607220097189303,1049,72781,0.2101371779220215,713453.0,1,0,4,3
2848,51061,Fauquier,Virginia,0.08298116934635126,135.785885586484,0.0001619144767733683,0,0.0937646734994576,2.2233460619861896e-05,3.0,0.01892780233480676,0.06978513948932175,63,4392,0.1827042955910688,61761.0,1,0,0,0
2851,51067,Franklin,Virginia,0.08447405612759944,75.7915442860607,8.075913587724612e-05,0,0.03161720169594185,1.7108736571486912e-05,2.0,0.006016555622854835,0.1274984857662023,72,3904,0.25836866545527964,49530.0,1,0,0,0
2853,51071,Giles,Virginia,0.02115317004570491,73.4553097464364,0.0002343841556310793,0,0.017168639399976558,1.1505767440679762e-05,2.0,0.0012891128559709365,0.110746513535685,18,1183,0.20918785890073832,17066.0,1,0,0,0
2854,51073,Gloucester,Virginia,0.08859118409680207,95.0351647759424,0.00032411408815903196,0,0.035922644770959376,4.056854323939712e-05,3.0,0.007427614520311148,0.08626836646499568,47,2101,0.18693280034572168,37024.0,1,0,0,0
2859,51083,Halifax,Virginia,0.34407053128961623,57.488345773490295,0.00034574161576581767,0,0.02057162613806615,1.0348817443278458e-05,5.0,0.007952057162613806,0.1629307364296416,73,2701,0.2332891552379855,34708.0,2,2,1,2
2860,51085,Hanover,Virginia,0.09913947274295694,120.43598932930901,0.0003321280541503987,0,0.03307454396263334,4.8427573076846525e-05,8.0,0.017084306423446737,0.05673378358475877,149,7550,0.19053630415114986,95058.0,1,0,4,3
2865,51095,James City,Virginia,0.17333285504179072,118.129395596993,0.0005560139182838901,0,0.07741148617139577,9.135191010699118e-05,0.0,0.03257165405172723,0.07830828281378914,70,4343,0.32994942066936894,55754.0,1,0,0,0
2869,51103,Lancaster,Virginia,0.3006458655508051,72.36533642316292,0.0,0,0.006094787592104065,1.971721683082437e-05,2.0,0.008187028108796505,0.12580733193850632,15,696,0.35286091148912946,10993.0,2,2,1,2
2871,51107,Loudoun,Virginia,0.13261322107600498,191.72078359516001,0.00014803164176342693,0,0.2489337095804228,9.630092772140422e-05,2.0,0.3374196234445113,0.05971688948512745,273,25897,0.16475459129388906,216170.0,1,0,4,3
2876,51117,Mecklenburg,Virginia,0.3489581661155167,58.2131982431085,0.00032105820785308375,0,0.029248402735415933,1.1363669304043821e-05,2.0,0.0009310688027739428,0.16492760137412912,62,2186,0.2479211481041513,31147.0,2,2,1,2
2878,51121,Montgomery,Virginia,0.05223898788484509,78.1129584220312,0.0002698834451753541,0,0.038783121663457085,5.1557232511780894e-05,4.5,0.07915072032762109,0.22131487214489431,88,8926,0.1459303317651074,82046.0,1,0,0,0
2880,51127,New Kent,Virginia,0.15496570235609902,118.433887526609,0.0,0,0.04270802266626901,1.8506229482543318e-05,0.0,0.014494482552937669,0.06746197435132717,14,1412,0.21377870563674325,16765.0,1,0,0,0
2883,51135,Nottoway,Virginia,0.4091690923524742,61.34973458004371,0.0,0,0.04505160095263297,1.1718165217394475e-05,0.0,0.003043133103995766,0.18450648319661286,47,1871,0.19350357237364385,15116.0,2,2,1,2
2885,51139,Page,Virginia,0.013864744541021837,69.7798496402684,0.0,0,0.020309518761924952,1.7723316421762506e-05,2.0,0.004367182531269875,0.11312274750900995,57,1923,0.21055755776976887,23585.0,1,0,0,0
2889,51147,Prince Edward,Virginia,0.33406030722548835,63.595699388321506,0.00037929072634174094,0,0.045230419116252606,1.4567763659618814e-05,4.0,0.00896074340982363,0.18262848473354826,32,2032,0.174615968139579,21092.0,2,2,1,2
2891,51153,Prince William,Virginia,0.3357714882521469,144.339953113632,9.401757004436717e-05,0,0.3877488974651535,0.00019250501537484708,5.0,0.13651044591409348,0.1018051884413573,474,42828,0.1574094276118362,279583.0,0,0,3,5
2892,51155,Pulaski,Virginia,0.04323647586327374,72.5741693837407,0.0002620392476562045,0,0.017585745064927504,2.558926230879071e-05,2.0,0.007424445350259128,0.1396378035287952,60,2483,0.22392709485820766,34346.0,1,0,0,0
2895,51161,Roanoke,Virginia,0.06546882184416228,92.89429010266501,0.0,0,0.034272981289569564,8.241830278241147e-05,0.0,0.03415508317711834,0.06977210294863179,132,7880,0.23394522453695515,84819.0,1,0,0,0
2897,51165,Rockingham,Virginia,0.02676423416198877,83.34995014955129,0.0,0,0.07971989918661931,1.9294368962148725e-05,12.0,0.008062206438309084,0.09282277465918204,103,6417,0.21641940657578188,69832.0,1,0,4,3
2898,51167,Russell,Virginia,0.00966183574879227,53.56632804289829,0.00011586142973004302,0,0.011178109242215873,1.465583641568198e-05,2.0,0.0,0.18590218272858705,35,2187,0.19782079763038188,28359.0,1,0,0,0
2900,51171,Shenandoah,Virginia,0.020120198588973084,77.1361590902967,0.0,0,0.08152599947739744,1.7488096247845684e-05,2.0,0.01060883198327672,0.11552129605435067,128,3963,0.2392997125685916,38270.0,1,0,0,0
2901,51173,Smyth,Virginia,0.020557113717491075,55.148069305596714,6.374298827129016e-05,0,0.019505354411014787,1.7109950567349973e-05,1.0,0.006756756756756757,0.15454487506374298,90,2687,0.20933197348291688,31376.0,1,0,0,0
2903,51177,Spotsylvania,Virginia,0.19090592270584567,119.409339548921,0.00011005337588730534,0,0.11890350153157615,6.26144263669281e-05,4.0,0.027971899704690103,0.08165043379372329,109,9061,0.16749206698582145,109038.0,1,0,0,0
2904,51179,Stafford,Virginia,0.234090066716086,149.696855379807,5.559673832468496e-05,0,0.17613046701260193,9.32955667077417e-05,3.0,0.04379169755374352,0.07502779836916235,71,10393,0.13766679021497405,107920.0,1,0,0,0
2907,51185,Tazewell,Virginia,0.029645681089928308,56.7203794023335,0.0002766315498282579,0,0.009774314760598445,2.0432972447839447e-05,2.5,0.0058784204338504795,0.19403397957537055,65,3429,0.20604439936374744,43379.0,1,0,0,0
2908,51187,Warren,Virginia,0.04873704190392758,93.1206380857428,0.00023361074609432037,0,0.05288363264710177,3.668879338561241e-05,2.0,0.012965396408234778,0.11105270842458753,52,2637,0.18017228792524456,34245.0,1,0,0,0
2909,51191,Washington,Virginia,0.013508819329190628,65.3377704723667,0.00019574003517806743,0,0.015843915241807862,2.265823451073363e-05,5.0,0.005885985564861631,0.12343201204214753,101,4561,0.2316569531822919,51818.0,1,0,0,0
2911,51195,Wise,Virginia,0.04961115580584608,52.394168844816896,0.000226375930318006,0,0.011628757405104951,2.4899766810287162e-05,3.0,0.0038031156293425,0.17160340330090934,93,3021,0.16592310880323752,41019.0,1,0,0,0
2912,51197,Wythe,Virginia,0.029724066905785006,66.508582361025,0.00021307574842856637,0,0.012820057530452077,1.4926496120065302e-05,2.0,0.004581128591214178,0.12944351717035407,75,2411,0.2121524201853759,28159.0,1,0,0,0
2913,51199,York,Virginia,0.15764017974770353,124.04543127374599,0.0,0,0.07890130118568515,0.00012523479096781392,2.5,0.06769414015267726,0.06209958311526592,50,3533,0.19245276208695025,55411.0,1,0,0,0
2914,51510,Alexandria,Virginia,0.3191597330601381,135.99606585648502,0.00034468561799258924,0,0.2518981645490842,0.0016097366033283095,5.5,0.08728205815612343,0.13014754459370184,129,11172,0.1701023524793428,104443.0,0,0,3,5
2915,51520,Bristol,Virginia,0.05572254335260116,50.5241033655789,0.0,0,0.02260115606936416,0.0003290447359346728,0.0,0.0021965317919075147,0.20832369942196527,31,1330,0.19976878612716764,17300.0,1,0,0,0
2917,51540,Charlottesville,Virginia,0.2372062909708921,80.1258387001159,0.002967439100056651,0,0.06984272572769701,0.000866530118581491,19.0,0.08975154441716797,0.2688230057460412,55,3915,0.14367800588092478,37069.0,0,0,3,5
2918,51550,Chesapeake,Virginia,0.3404477792569285,105.952413031177,0.00013554399128645772,0,0.07176086167251604,0.00014599923589708895,11.0,0.03558029771269515,0.09590705554883214,278,19829,0.15047803461212636,206575.0,0,0,3,5
2921,51590,Danville,Virginia,0.4593435328118907,50.123952466923505,0.0009633690391540703,0,0.04066793586714682,0.00024761654220028606,3.5,0.011078743950271808,0.20696378191159945,128,4205,0.19134344106245846,43597.0,2,2,1,2
2922,51595,Emporia,Virginia,0.6371087928464978,36.462234916871,0.0009314456035767512,0,0.06892697466467958,0.0001909947051158309,2.0,0.0026080476900149033,0.19448584202682564,42,663,0.1706408345752608,5368.0,2,2,1,2
2925,51620,Franklin City,Virginia,0.5366023704392284,54.4542049527094,0.0008133860097606321,0,0.010457820125493842,0.0002537968854069249,2.0,0.01196839414362073,0.17511038810132465,30,1082,0.18254706019056471,8606.0,2,2,1,2
2926,51630,Fredericksburg,Virginia,0.29318982193343585,88.4387378405325,0.0018848271415108375,0,0.15157978274887154,0.00045439812961561914,8.5,0.037894945687217886,0.22136798769902288,22,1924,0.15296860274787955,20161.0,2,2,1,2
2927,51640,Galax,Virginia,0.04982315854221129,45.2359138799817,0.001537751806858373,0,0.14531754574811626,0.0001947850850789251,4.0,0.006458557588805167,0.17699523296939873,50,1071,0.2242042134399508,6503.0,1,0,0,0
2928,51650,Hampton,Virginia,0.4913170818294775,75.83600549702241,0.00017750428968700075,0,0.05756316194308029,0.0006255171317132742,2.25,0.024214543518135026,0.13258091237204903,161,9764,0.14951038400094668,135208.0,2,2,1,2
2930,51670,Hopewell,Virginia,0.43152431251138224,52.5854867828946,0.0005008195228555819,0,0.08108723365507194,0.0005076881176288711,4.0,0.013977417592423966,0.19518302677108,64,2409,0.15862320160262247,21964.0,2,2,1,2
2931,51678,Lexington,Virginia,0.09863357939374902,57.43849532483629,0.000785299198994817,0,0.06957750903094079,0.0006134162248898577,2.0,0.03926495994974085,0.16852520810428773,32,1154,0.17716349929323072,6367.0,1,0,0,0
2932,51680,Lynchburg,Virginia,0.3354869023845883,62.527283015817396,0.0008956889463173969,0,0.049350992599553625,0.0003350971218052316,11.5,0.02886761423704922,0.17542288265006462,142,7317,0.16692117937272408,68104.0,2,2,1,2
2933,51683,Manassas,Virginia,0.20525401977806296,109.79628681523,0.0008088084633717596,0,0.5694119423265646,0.0006290892967388145,3.0,0.07994262851966483,0.11440326111572433,45,4221,0.15109081301426738,26494.0,1,0,0,0
2936,51700,Newport News,Virginia,0.410082584211909,71.69707094931421,0.0004454750019989263,0,0.09219048054188037,0.0006112488006380426,4.25,0.03242258444035775,0.1471723759809017,214,13043,0.12989594160850745,175094.0,2,2,1,2
2937,51710,Norfolk,Virginia,0.4555326201389304,69.5076931368058,0.0007355679273994456,0,0.09043807667376184,0.0009121432806340377,6.142857142857142,0.039210367829936685,0.1818369889526892,239,16530,0.12215024894377045,217519.0,2,2,1,2
2938,51720,Norton,Virginia,0.03332422835290904,39.071973269381,0.0,0,0.013111171810980609,0.00011980536261175056,3.0,0.05025949194209232,0.20650095602294452,6,260,0.17782026768642448,3661.0,1,0,0,0
2939,51730,Petersburg,Virginia,0.7578233878119853,52.11258117539271,0.0009140106061428764,0,0.04865070315469403,0.00033606361104931206,2.0,0.00890029139744077,0.21040795641707846,79,3587,0.16600152033447355,31572.0,2,2,1,2
2941,51740,Portsmouth,Virginia,0.5131123666298274,70.2958691493088,0.0003600312223797773,0,0.04381461933338154,0.0006518685361910419,3.5,0.013479037772292056,0.1741429707592675,177,8499,0.14226840327628412,96817.0,2,2,1,2
2943,51760,Richmond City,Virginia,0.5652618614115883,63.660370240629504,0.0007068651601156689,0,0.08386526721645067,0.0007239458575962434,5.4,0.025340044982328367,0.2249651922459034,255,16096,0.15575131198457748,186740.0,2,2,1,2
2944,51770,Roanoke City,Virginia,0.3146641352499774,59.5914957829215,0.0009379802911129193,0,0.07032591989874333,0.0005040445811318547,33.0,0.03302142663411988,0.2152721272940964,184,8105,0.1806798661965464,88488.0,0,0,3,5
2945,51775,Salem,Virginia,0.06888971838579902,77.0189431704885,0.0014930944382232176,0,0.034590021152171205,0.0004035769331274721,6.0,0.01758533449462901,0.09112023557712247,45,1998,0.19920368296628094,24111.0,1,0,0,0
2946,51790,Staunton,Virginia,0.11715536105032825,70.8832960577726,0.0,0,0.03326039387308534,0.0002735796524271462,0.0,0.014748358862144418,0.11842450765864332,67,2437,0.22433260393873086,22850.0,1,0,0,0
2947,51800,Suffolk,Virginia,0.4790471132297887,100.89191883808,0.000207261940230838,0,0.05099939116805057,4.658886007305117e-05,7.0,0.02216407373343524,0.1153671774809902,180,7524,0.165343212819151,77197.0,2,2,1,2
2950,51830,Williamsburg,Virginia,0.20093039899803186,77.420441378567,0.0,0,0.09420289855072464,0.0002997680760038103,2.0,0.0861513687600644,0.17328681338343174,11,719,0.20951869744140275,11178.0,2,0,2,4
2951,51840,Winchester,Virginia,0.12752260067573734,79.2460456468433,0.002191580677563693,0,0.2263720208200164,0.000552177654465581,21.0,0.02620765226919916,0.16382065564788606,41,2721,0.2028581864669893,21902.0,1,0,4,3
2952,53001,Adams,Washington,0.00625,65.4611995933582,0.0,0,0.9381024096385542,1.2370529093723586e-06,0.5,0.01039156626506024,0.24917168674698795,22,2020,0.16099397590361444,13280.0,1,0,0,0
2953,53003,Asotin,Washington,0.005453667953667953,72.80921721450359,0.00019305019305019305,0,0.04343629343629344,5.986227933583851e-06,2.0,0.009266409266409266,0.14922779922779922,28,1352,0.2472007722007722,20720.0,1,0,0,0
2954,53005,Benton,Washington,0.019385972785076668,93.5587936292782,0.00022684034089171952,0,0.2958224885568911,1.5209388276246436e-05,5.75,0.033959971556193784,0.14799754223421954,212,15895,0.19782252997990984,144847.0,1,0,0,0
2955,53007,Chelan,Washington,0.006671880736141482,79.69501863774991,0.00019153724601363108,0,0.3399307273626917,3.637478911643802e-06,2.25,0.0092416721201577,0.14895213164993376,63,6404,0.2262852947279373,62651.0,1,0,0,0
2956,53009,Clallam,Washington,0.01116904707927152,70.7448322602508,0.00015113730824454016,0,0.07225874707171465,6.4706185440422575e-06,2.5,0.01911886949293433,0.12810398246807225,8,1083,0.32819466485301896,66165.0,1,0,0,0
2957,53011,Clark,Washington,0.02125064097374032,102.003388681803,0.00017272555528567187,0,0.12287264189134485,0.00010621388838278537,4.75,0.0575850808301622,0.12022778182603297,252,20613,0.19205732329366046,370530.0,1,0,0,0
2958,53013,Columbia,Washington,0.00943643512450852,72.413419179939,0.0,0,0.08152031454783748,8.051377590205927e-07,2.0,0.01887287024901704,0.12686762778505895,5,117,0.29567496723460024,3815.0,1,0,0,0
2959,53015,Cowlitz,Washington,0.008014718321772966,73.88139613690271,0.0001691761123329386,0,0.1013259177804094,1.499505054609227e-05,3.0,0.014337675520216545,0.14516367788868212,77,5086,0.21233716799187954,94576.0,1,0,0,0
2961,53019,Ferry,Washington,0.0014003640946646126,56.84717045069471,0.0,0,0.0502730709984596,5.372595036003615e-07,0.0,0.006861784063856602,0.18960929841758856,4,223,0.2699901974513373,7141.0,1,0,0,0
2962,53021,Franklin,Washington,0.032758654050811714,86.1863774991528,0.00011609682475184304,0,0.9450862018923782,7.4703240116337605e-06,2.0,0.036164160910199104,0.24010758305760335,105,11686,0.16040711286546314,51681.0,1,0,0,0
2963,53023,Garfield,Washington,0.0,75.77092511013221,0.0,0,0.020937188434695917,5.124496822241418e-07,0.0,0.0353938185443669,0.14107676969092722,5,120,0.2746759720837488,2006.0,1,0,0,0
2964,53025,Grant,Washington,0.01169811320754717,75.3046424940698,0.00017416545718432512,0,0.5761973875181422,4.4000517889819564e-06,0.75,0.012365747460087085,0.1941509433962264,70,8117,0.18696661828737304,68900.0,1,0,0,0
2965,53027,Grays Harbor,Washington,0.01216210151540084,69.4544222297526,0.00010685381756634014,0,0.10839678669199816,6.18613417490586e-06,2.5,0.016395649767379238,0.14094873367540806,58,3581,0.22886591769264145,66847.0,1,0,0,0
2966,53029,Island,Washington,0.0342209970260324,92.9908505591325,0.00010863808579692826,0,0.08708700552696262,6.014790625941059e-05,1.0,0.05487581308817339,0.08198101549450698,28,1496,0.26953109086217897,73639.0,1,0,0,0
2967,53031,Jefferson,Washington,0.006466378464780034,74.72314469671298,0.0002179678134195517,0,0.04166818033203763,2.6452785622893213e-06,2.0,0.018745231954081447,0.14505757983071166,2,357,0.4009881207541686,27527.0,1,0,0,0
2968,53033,King,Washington,0.09355292745050824,128.734666214842,0.00031822800106011385,0,0.14396687095340974,0.00011876011595433628,5.1923076923076925,0.26071759251408355,0.11607104701760575,1481,93324,0.19286748720522848,1474235.0,1,0,4,3
2969,53035,Kitsap,Washington,0.0312574466135093,102.21755337173799,0.0002245440381266612,0,0.09463843827330218,9.524785842216181e-05,0.0,0.0576482448904775,0.09067454862065803,97,6647,0.21145632847585005,218220.0,1,0,0,0
2970,53037,Kittitas,Washington,0.011427934331187113,75.9118942731278,0.00016723806338322602,0,0.1127463277308582,2.7494090821541316e-06,2.0,0.02031942470106196,0.17632466482704798,32,2576,0.20124313627114865,35877.0,1,0,0,0
